project_id,line_of_business,region,country_code,forecast_cost,estimated_sell_price,change_order_cost,change_order_sell_price,final_cost,final_sell_price,estimated_duration_days,delays_days,final_duration_days,tier,risks_registered,risks_prevented,estimated_margin,final_margin,final_margin_pct,change_order_profit,delay_ratio,risk_mitigation_rate,high_delay_flag,low_margin_flag,risk_management_issue
PRJ-0104,ENERGY,EUROPE,FR,4894517.0,7168582.69,840907.83,853856.43,5735424.83,8022439.12,980.0,192,1172.0,TIER 2,9,1,2274065.6900000004,2287014.29,0.2850771761294463,12948.600000000093,0.19591836734693877,0.1111111111111111,False,False,True
PRJ-0105,INSTALL,AFRICA,ZA,4630983.0,4921502.43,939770.11,1014241.62,5570753.11,5935744.05,1412.0,215,1627.0,TIER 2,4,2,290519.4299999997,364990.9399999995,0.06149034340522137,74471.51000000001,0.15226628895184136,0.5,False,True,False
PRJ-0106,ENERGY,OCEANIA,NZ,1934545.0,1884376.9,533200.26,707693.29,2467745.26,2592070.19,717.0,32,749.0,TIER 3,4,2,-50168.10000000009,124324.93000000017,0.04796356614093084,174493.03000000003,0.044630404463040445,0.5,False,True,False
PRJ-0107,SERVICE,SOUTH AMERICA,AR,1684120.0,2087130.87,270227.25,335337.72,1954347.25,2422468.59,565.0,20,585.0,TIER 3,4,3,403010.8700000001,468121.33999999985,0.19324144879831026,65110.46999999997,0.035398230088495575,0.75,False,False,False
PRJ-0108,INSTALL,EUROPE,FR,3742351.0,5431489.6,552804.77,696156.03,4295155.77,6127645.62,1504.0,74,1578.0,TIER 3,5,3,1689138.5999999996,1832489.8500000006,0.29905284405138305,143351.26,0.04920212765957447,0.6,False,False,False
PRJ-0109,ENERGY,EUROPE,FR,2943319.0,2425202.86,5554.81,7747.85,2948873.81,2432950.71,609.0,61,670.0,TIER 3,10,1,-518116.14000000013,-515923.1000000001,-0.21205653607343328,2193.04,0.10016420361247948,0.1,False,True,True
PRJ-0110,INSTALL,EUROPE,DE,1908342.0,2770201.85,191326.29,261257.25,2099668.29,3031459.1,967.0,151,1118.0,TIER 3,10,9,861859.8500000001,931790.81,0.3073737033100661,69930.95999999999,0.15615305067218202,0.9,False,False,False
PRJ-0111,SERVICE,NORTH AMERICA,US,2894848.0,1919234.83,798226.11,1005641.63,3693074.11,2924876.46,356.0,54,410.0,TIER 3,9,5,-975613.1699999999,-768197.6499999999,-0.26264276816669374,207415.52000000002,0.15168539325842698,0.5555555555555556,False,True,False
PRJ-0112,INSTALL,AFRICA,ZA,1672829.0,1710782.05,75688.63,88795.17,1748517.63,1799577.22,804.0,60,864.0,TIER 3,3,3,37953.05000000005,51059.590000000084,0.028373103100293794,13106.539999999994,0.07462686567164178,1.0,False,True,False
PRJ-0113,INSTALL,AFRICA,EG,1963632.0,1368610.96,534822.21,673687.22,2498454.21,2042298.18,488.0,93,581.0,TIER 3,5,4,-595021.04,-456156.03,-0.22335427532917845,138865.01,0.19057377049180327,0.8,False,True,False
PRJ-0114,SERVICE,OCEANIA,NZ,4006941.0,6278830.71,413450.07,527258.81,4420391.07,6806089.53,626.0,39,665.0,TIER 3,2,0,2271889.71,2385698.46,0.3505241077838128,113808.74000000005,0.06230031948881789,0.0,False,False,True
PRJ-0115,ENERGY,NORTH AMERICA,US,3286911.0,5086281.92,848716.68,901758.26,4135627.68,5988040.18,68.0,6,74.0,TIER 3,4,2,1799370.92,1852412.4999999995,0.3093520491373857,53041.57999999996,0.08823529411764706,0.5,False,False,False
PRJ-0116,SERVICE,AFRICA,EG,1509911.0,1487095.3,142505.27,176111.95,1652416.27,1663207.25,1276.0,151,1427.0,TIER 3,3,3,-22815.699999999953,10790.979999999981,0.006488054931217972,33606.68000000002,0.11833855799373041,1.0,False,True,False
PRJ-0117,ENERGY,OCEANIA,NZ,2355395.0,3582845.01,571940.2,590817.93,2927335.2,4173662.94,1541.0,60,1601.0,TIER 3,7,4,1227450.0099999998,1246327.7399999998,0.29861724770711834,18877.730000000098,0.03893575600259572,0.5714285714285714,False,False,False
PRJ-0118,ENERGY,AFRICA,EG,3440945.0,4308280.05,699578.13,929463.54,4140523.13,5237743.59,182.0,6,188.0,TIER 3,6,5,867335.0499999998,1097220.46,0.2094834237580538,229885.41000000003,0.03296703296703297,0.8333333333333334,False,False,False
PRJ-0119,INSTALL,AFRICA,EG,4822707.0,8354918.77,1027510.25,1224138.61,5850217.25,9579057.38,1801.0,212,2013.0,TIER 2,2,0,3532211.7699999996,3728840.130000001,0.3892700484063705,196628.3600000001,0.11771238200999445,0.0,False,False,True
PRJ-0120,ENERGY,SOUTH AMERICA,BR,584454.0,829714.41,18586.34,21003.88,603040.34,850718.29,188.0,10,198.0,TIER 4,6,5,245260.41000000003,247677.95000000007,0.2911397967005036,2417.540000000001,0.05319148936170213,0.8333333333333334,False,False,False
PRJ-0121,SERVICE,EUROPE,DE,191751.0,208951.15,16375.56,18273.62,208126.56,227224.77,33.0,3,36.0,TIER 5,9,1,17200.149999999994,19098.209999999992,0.0840498595289589,1898.0599999999995,0.09090909090909091,0.1111111111111111,False,True,True
PRJ-0122,INSTALL,OCEANIA,AU,2931457.0,2179732.22,436281.77,511557.72,3367738.77,2691289.94,1020.0,16,1036.0,TIER 3,8,5,-751724.7799999998,-676448.8300000001,-0.2513474375042624,75275.94999999995,0.01568627450980392,0.625,False,True,False
PRJ-0123,ENERGY,AFRICA,ZA,1375191.0,1555039.46,8283.69,10557.56,1383474.69,1565597.02,477.0,73,550.0,TIER 3,5,4,179848.45999999996,182122.33000000007,0.11632771886599533,2273.869999999999,0.1530398322851153,0.8,False,False,False
PRJ-0124,ENERGY,OCEANIA,AU,1552383.0,2600435.27,359336.8,414285.29,1911719.8,3014720.56,1145.0,208,1353.0,TIER 3,10,7,1048052.27,1103000.76,0.36587164151625384,54948.48999999999,0.18165938864628822,0.7,False,False,False
PRJ-0125,INSTALL,EUROPE,FR,288252.0,339118.07,4668.98,5735.16,292920.98,344853.23,548.0,101,649.0,TIER 4,10,9,50866.07000000001,51932.25,0.15059232590049976,1066.1800000000003,0.1843065693430657,0.9,False,False,False
PRJ-0126,INSTALL,EUROPE,DE,3506613.0,3067370.13,533714.77,588265.39,4040327.77,3655635.52,1535.0,210,1745.0,TIER 3,0,0,-439242.8700000001,-384692.25,-0.1052326600656293,54550.619999999995,0.13680781758957655,0.0,False,True,True
PRJ-0127,SERVICE,OCEANIA,NZ,3062598.0,2902149.21,246693.73,294859.44,3309291.73,3197008.64,624.0,46,670.0,TIER 3,3,3,-160448.79000000004,-112283.08999999985,-0.03512129701344812,48165.70999999999,0.07371794871794872,1.0,False,True,False
PRJ-0128,SERVICE,ASIA,JP,4074638.0,7251913.91,148426.96,212481.72,4223064.96,7464395.64,975.0,73,1048.0,TIER 3,4,0,3177275.91,3241330.6799999997,0.43423886357663644,64054.76000000001,0.07487179487179488,0.0,False,False,True
PRJ-0129,INSTALL,AFRICA,ZA,2291656.0,1529151.35,203498.9,223925.57,2495154.9,1753076.93,676.0,41,717.0,TIER 3,9,7,-762504.6499999999,-742077.97,-0.4233002883678356,20426.670000000013,0.060650887573964495,0.7777777777777778,False,True,False
PRJ-0130,INSTALL,NORTH AMERICA,MX,4165547.0,6558974.1,844272.02,1077170.72,5009819.02,7636144.82,1449.0,218,1667.0,TIER 2,1,0,2393427.0999999996,2626325.8000000007,0.3439334719165267,232898.69999999995,0.15044858523119392,0.0,False,False,True
PRJ-0131,ENERGY,OCEANIA,NZ,943802.0,1531201.26,145404.47,176043.66,1089206.47,1707244.92,1259.0,101,1360.0,TIER 3,6,3,587399.26,618038.45,0.3620092482102685,30639.190000000002,0.08022239872915012,0.5,False,False,False
PRJ-0132,SERVICE,SOUTH AMERICA,BR,4670537.0,5579084.9,56651.4,70283.44,4727188.4,5649368.34,206.0,35,241.0,TIER 3,2,0,908547.9000000004,922179.9399999995,0.16323593798452865,13632.04,0.16990291262135923,0.0,False,False,True
PRJ-0133,SERVICE,NORTH AMERICA,US,2672797.0,3456310.06,221595.44,260375.69,2894392.44,3716685.74,951.0,14,965.0,TIER 3,5,0,783513.06,822293.3000000003,0.22124369869377233,38780.25,0.014721345951629864,0.0,False,False,True
PRJ-0134,INSTALL,AFRICA,ZA,4145121.0,4196151.72,1174936.92,1618436.02,5320057.92,5814587.74,1539.0,291,1830.0,TIER 2,5,4,51030.71999999974,494529.8200000003,0.08504985084290778,443499.1000000001,0.18908382066276802,0.8,False,True,False
PRJ-0135,SERVICE,NORTH AMERICA,MX,1446422.0,1238275.05,67417.46,95041.39,1513839.46,1333316.44,1159.0,107,1266.0,TIER 3,4,4,-208146.94999999995,-180523.02000000002,-0.1353939804417322,27623.929999999993,0.09232096635030199,1.0,False,True,False
PRJ-0136,INSTALL,SOUTH AMERICA,AR,2346410.0,3641917.56,167636.55,174191.7,2514046.55,3816109.26,476.0,50,526.0,TIER 3,10,3,1295507.56,1302062.71,0.3412016326807163,6555.150000000023,0.10504201680672269,0.3,False,False,True
PRJ-0137,SERVICE,OCEANIA,NZ,856810.0,1481103.0,14874.77,20079.54,871684.77,1501182.54,666.0,59,725.0,TIER 4,2,1,624293.0,629497.77,0.419334593379963,5204.77,0.08858858858858859,0.5,False,False,False
PRJ-0138,INSTALL,AFRICA,EG,1427144.0,1917763.32,209918.57,296584.44,1637062.57,2214347.75,1279.0,39,1318.0,TIER 3,10,5,490619.32000000007,577285.1799999999,0.2607021322644557,86665.87,0.03049257232212666,0.5,False,False,False
PRJ-0139,SERVICE,AFRICA,EG,777900.0,1325482.6,82283.15,114079.09,860183.15,1439561.69,625.0,67,692.0,TIER 4,10,2,547582.6000000001,579378.5399999999,0.40246871254263505,31795.940000000002,0.1072,0.2,False,False,True
PRJ-0140,ENERGY,ASIA,CN,3671169.0,2654537.68,586948.12,808835.55,4258117.12,3463373.23,270.0,30,300.0,TIER 3,7,4,-1016631.3199999998,-794743.8900000001,-0.22947104952936306,221887.43000000005,0.1111111111111111,0.5714285714285714,False,True,False
PRJ-0141,INSTALL,ASIA,JP,3355021.0,2927077.74,849742.83,948430.37,4204763.83,3875508.1,512.0,99,611.0,TIER 3,10,5,-427943.2599999998,-329255.73,-0.08495808072237031,98687.54000000004,0.193359375,0.5,False,True,False
PRJ-0142,ENERGY,EUROPE,FR,1098783.0,1587015.54,37934.48,45930.16,1136717.48,1632945.7,845.0,15,860.0,TIER 3,1,0,488232.54000000004,496228.22,0.30388531596610957,7995.68,0.01775147928994083,0.0,False,False,True
PRJ-0143,INSTALL,EUROPE,FR,2235335.0,2049164.18,615495.11,873087.62,2850830.11,2922251.8,1383.0,223,1606.0,TIER 3,3,3,-186170.82000000007,71421.68999999994,0.0244406351293889,257592.51,0.16124367317425886,1.0,False,True,False
PRJ-0144,ENERGY,NORTH AMERICA,US,1474478.0,2426520.19,45731.76,66647.63,1520209.76,2493167.82,1584.0,286,1870.0,TIER 3,9,4,952042.19,972958.0599999998,0.390249726550698,20915.870000000003,0.18055555555555555,0.4444444444444444,False,False,True
PRJ-0145,INSTALL,EUROPE,DE,3010756.0,2335676.82,749902.91,963834.95,3760658.91,3299511.77,1247.0,238,1485.0,TIER 3,5,0,-675079.1800000002,-461147.14000000013,-0.13976223518669253,213932.03999999992,0.1908580593424218,0.0,False,True,True
PRJ-0146,ENERGY,EUROPE,FR,1528573.0,1034304.34,119279.91,157437.45,1647852.91,1191741.79,1676.0,30,1706.0,TIER 3,8,1,-494268.66000000003,-456111.1199999999,-0.38272646291945495,38157.54000000001,0.017899761336515514,0.125,False,True,True
PRJ-0147,INSTALL,NORTH AMERICA,MX,818234.0,1213866.03,18854.04,19617.76,837088.04,1233483.79,786.0,98,884.0,TIER 4,7,6,395632.03,396395.75,0.32136275580889473,763.7199999999975,0.12468193384223919,0.8571428571428571,False,False,False
PRJ-0148,SERVICE,OCEANIA,NZ,58492.0,85291.98,1854.23,1916.88,60346.23,87208.86,1277.0,135,1412.0,TIER 5,1,0,26799.979999999996,26862.629999999997,0.3080263863098313,62.65000000000009,0.105716523101018,0.0,False,False,True
PRJ-0149,ENERGY,OCEANIA,AU,4969423.0,5283371.86,781079.28,964333.14,5750502.28,6247705.0,716.0,71,787.0,TIER 2,4,1,313948.86000000034,497202.71999999974,0.07958165758466505,183253.86,0.09916201117318436,0.25,False,True,True
PRJ-0150,INSTALL,EUROPE,DE,825866.0,580235.59,86658.15,112946.61,912524.15,693182.2,1471.0,96,1567.0,TIER 4,0,0,-245630.41000000003,-219341.95000000007,-0.316427556853018,26288.460000000006,0.06526172671651938,0.0,False,True,True
PRJ-0151,SERVICE,AFRICA,EG,2619674.0,4632854.29,42566.67,45050.66,2662240.67,4677904.95,1648.0,237,1885.0,TIER 3,8,8,2013180.29,2015664.2800000003,0.4308903882281747,2483.9900000000052,0.14381067961165048,1.0,False,False,False
PRJ-0152,SERVICE,SOUTH AMERICA,BR,2842291.0,4371817.14,232877.91,290824.55,3075168.91,4662641.69,459.0,50,509.0,TIER 3,6,0,1529526.1399999997,1587472.7800000003,0.34046638912972105,57946.639999999985,0.10893246187363835,0.0,False,False,True
PRJ-0153,SERVICE,SOUTH AMERICA,AR,4045062.0,2471797.24,153249.64,189361.55,4198311.64,2661158.79,1248.0,209,1457.0,TIER 3,1,0,-1573264.7599999998,-1537152.8499999996,-0.5776253772515392,36111.909999999974,0.1674679487179487,0.0,False,True,True
PRJ-0154,INSTALL,ASIA,JP,1895629.0,1226933.65,127808.55,188572.61,2023437.55,1415506.26,1042.0,148,1190.0,TIER 3,6,0,-668695.3500000001,-607931.29,-0.4294797608312944,60764.05999999998,0.1420345489443378,0.0,False,True,True
PRJ-0155,ENERGY,EUROPE,FR,2336285.0,3467232.25,394913.68,515113.4,2731198.68,3982345.65,1405.0,10,1415.0,TIER 3,5,5,1130947.25,1251146.9699999997,0.31417337417710084,120199.72000000003,0.0071174377224199285,1.0,False,False,False
PRJ-0156,SERVICE,EUROPE,FR,2080871.0,2385452.57,133020.43,154341.59,2213891.43,2539794.15,595.0,14,609.0,TIER 3,8,6,304581.56999999983,325902.71999999974,0.1283185568405218,21321.160000000003,0.023529411764705882,0.75,False,False,False
PRJ-0157,SERVICE,OCEANIA,AU,789127.0,660610.54,182987.15,216378.95,972114.15,876989.49,345.0,63,408.0,TIER 4,5,3,-128516.45999999996,-95124.66000000003,-0.10846727479026007,33391.80000000002,0.1826086956521739,0.6,False,True,False
PRJ-0158,INSTALL,AFRICA,ZA,2654262.0,2766124.13,469806.45,603171.62,3124068.45,3369295.74,1276.0,186,1462.0,TIER 3,9,6,111862.12999999989,245227.29000000004,0.07278295196491122,133365.16999999998,0.14576802507836992,0.6666666666666666,False,True,False
PRJ-0159,ENERGY,AFRICA,EG,2330900.0,2963278.49,122871.39,156286.26,2453771.39,3119564.75,1431.0,286,1717.0,TIER 3,0,0,632378.4900000002,665793.3599999999,0.21342508117518633,33414.87000000001,0.19986023759608665,0.0,False,False,True
PRJ-0160,ENERGY,NORTH AMERICA,US,4581082.0,3814818.96,1205985.09,1493089.79,5787067.09,5307908.75,1565.0,15,1580.0,TIER 2,6,3,-766263.04,-479158.33999999985,-0.09027252776340586,287104.69999999995,0.009584664536741214,0.5,False,True,False
PRJ-0161,INSTALL,EUROPE,DE,195081.0,256544.11,24969.41,28684.79,220050.41,285228.9,1208.0,66,1274.0,TIER 5,5,4,61463.109999999986,65178.49000000002,0.22851292418124536,3715.380000000001,0.054635761589403975,0.8,False,False,False
PRJ-0162,SERVICE,SOUTH AMERICA,AR,2318756.0,2439682.93,469945.59,511918.28,2788701.59,2951601.21,259.0,24,283.0,TIER 3,9,9,120926.93000000017,162899.6200000001,0.055190253835137884,41972.69,0.09266409266409266,1.0,False,True,False
PRJ-0163,ENERGY,OCEANIA,NZ,3153950.0,2440193.3,189024.79,251112.55,3342974.79,2691305.85,1181.0,63,1244.0,TIER 3,1,1,-713756.7000000002,-651668.94,-0.24213856630230263,62087.75999999998,0.05334462320067739,1.0,False,True,False
PRJ-0164,ENERGY,OCEANIA,AU,2713018.0,4579037.05,412667.27,573824.97,3125685.27,5152862.03,1374.0,238,1612.0,TIER 3,8,7,1866019.0499999998,2027176.7600000002,0.3934079251875487,161157.69999999995,0.17321688500727803,0.875,False,False,False
PRJ-0165,INSTALL,ASIA,JP,2706924.0,2897632.78,328121.15,355677.67,3035045.15,3253310.45,1162.0,232,1394.0,TIER 3,3,1,190708.7799999998,218265.30000000028,0.06709021575238855,27556.51999999996,0.19965576592082615,0.3333333333333333,False,True,True
PRJ-0166,ENERGY,NORTH AMERICA,US,4075149.0,4655586.58,239049.77,315667.47,4314198.77,4971254.05,153.0,13,166.0,TIER 3,10,4,580437.5800000001,657055.2800000003,0.1321709317993918,76617.69999999998,0.08496732026143791,0.4,False,False,True
PRJ-0167,ENERGY,AFRICA,ZA,4895724.0,6301004.52,547195.41,780226.87,5442919.41,7081231.39,791.0,96,887.0,TIER 2,3,3,1405280.5199999996,1638311.9799999995,0.2313597578965711,233031.45999999996,0.1213653603034134,1.0,False,False,False
PRJ-0168,INSTALL,SOUTH AMERICA,BR,2651542.0,1935001.09,255115.65,282633.06,2906657.65,2217634.15,1191.0,0,1191.0,TIER 3,7,6,-716540.9099999999,-689023.5,-0.3107020605720741,27517.410000000003,0.0,0.8571428571428571,False,True,False
PRJ-0169,SERVICE,AFRICA,EG,2654828.0,3902473.97,466319.73,584459.89,3121147.73,4486933.86,889.0,154,1043.0,TIER 3,7,0,1247645.9700000002,1365786.1300000004,0.3043918570263927,118140.16000000003,0.1732283464566929,0.0,False,False,True
PRJ-0170,ENERGY,NORTH AMERICA,MX,3571973.0,4723938.17,866138.16,871512.43,4438111.16,5595450.6,1643.0,54,1697.0,TIER 3,4,0,1151965.17,1157339.4399999995,0.20683578906049133,5374.270000000019,0.032866707242848445,0.0,False,False,True
PRJ-0171,INSTALL,EUROPE,DE,3828828.0,5553527.65,3203.1,4348.2,3832031.1,5557875.85,1497.0,5,1502.0,TIER 3,7,7,1724699.6500000004,1725844.7499999995,0.31052236440293995,1145.1,0.0033400133600534404,1.0,False,False,False
PRJ-0172,INSTALL,NORTH AMERICA,MX,3589968.0,6426107.61,40822.63,53447.71,3630790.63,6479555.33,1157.0,87,1244.0,TIER 3,6,2,2836139.6100000003,2848764.7,0.43965435202171504,12625.080000000002,0.07519446845289542,0.3333333333333333,False,False,True
PRJ-0173,INSTALL,SOUTH AMERICA,AR,1298729.0,1415613.42,323166.25,445153.19,1621895.25,1860766.61,378.0,10,388.0,TIER 3,6,1,116884.41999999993,238871.3600000001,0.1283725528587382,121986.94,0.026455026455026454,0.16666666666666666,False,False,True
PRJ-0174,SERVICE,AFRICA,EG,1349922.0,1348857.51,400876.47,568171.34,1750798.47,1917028.85,119.0,3,122.0,TIER 3,5,3,-1064.4899999999907,166230.38000000012,0.08671250826506868,167294.87,0.025210084033613446,0.6,False,True,False
PRJ-0175,INSTALL,AFRICA,ZA,3127151.0,2544822.49,605857.76,826397.26,3733008.76,3371219.76,917.0,45,962.0,TIER 3,10,0,-582328.5099999998,-361789.0,-0.1073169433487184,220539.5,0.04907306434023991,0.0,False,True,True
PRJ-0176,INSTALL,SOUTH AMERICA,BR,2504716.0,2440573.33,471818.12,634312.25,2976534.12,3074885.58,995.0,0,995.0,TIER 3,0,0,-64142.669999999925,98351.45999999996,0.03198540480325774,162494.13,0.0,0.0,False,True,True
PRJ-0177,SERVICE,AFRICA,EG,2416107.0,2181124.22,516283.34,694678.98,2932390.34,2875803.2,756.0,14,770.0,TIER 3,9,3,-234982.7799999998,-56587.139999999665,-0.01967698624161753,178395.63999999996,0.018518518518518517,0.3333333333333333,False,True,True
PRJ-0178,INSTALL,AFRICA,EG,3109414.0,2294864.9,367740.02,426080.41,3477154.02,2720945.31,1119.0,58,1177.0,TIER 3,0,0,-814549.1000000001,-756208.71,-0.2779213191903515,58340.389999999956,0.05183199285075961,0.0,False,True,True
PRJ-0179,ENERGY,SOUTH AMERICA,AR,2865920.0,3330188.33,732335.64,735649.18,3598255.64,4065837.51,271.0,36,307.0,TIER 3,8,0,464268.3300000001,467581.86999999965,0.1150025963531434,3313.5400000000373,0.13284132841328414,0.0,False,False,True
PRJ-0180,INSTALL,SOUTH AMERICA,AR,3836909.0,2624306.32,1028324.39,1535145.29,4865233.39,4159451.61,1266.0,211,1477.0,TIER 3,6,3,-1212602.6800000002,-705781.7799999998,-0.16968144990632547,506820.9,0.16666666666666666,0.5,False,True,False
PRJ-0181,SERVICE,SOUTH AMERICA,AR,2953442.0,2124530.95,426657.05,435970.67,3380099.05,2560501.62,1425.0,171,1596.0,TIER 3,8,6,-828911.0499999998,-819597.4299999997,-0.32009252546381894,9313.619999999995,0.12,0.75,False,True,False
PRJ-0182,ENERGY,ASIA,JP,1315464.0,993915.24,24906.93,33271.72,1340370.93,1027186.96,92.0,7,99.0,TIER 3,7,6,-321548.76,-313183.97,-0.3048948070758219,8364.79,0.07608695652173914,0.8571428571428571,False,True,False
PRJ-0183,SERVICE,OCEANIA,NZ,4720685.0,5529766.56,1120278.23,1271884.24,5840963.23,6801650.8,1805.0,254,2059.0,TIER 2,4,0,809081.5599999996,960687.5699999994,0.1412432949365762,151606.01,0.1407202216066482,0.0,False,False,True
PRJ-0184,INSTALL,EUROPE,DE,1429196.0,1201611.72,112321.33,146136.01,1541517.33,1347747.74,132.0,7,139.0,TIER 3,5,4,-227584.28000000003,-193769.59000000008,-0.1437728918024378,33814.68000000001,0.05303030303030303,0.8,False,True,False
PRJ-0185,SERVICE,OCEANIA,AU,453839.0,531001.9,90774.35,134047.82,544613.35,665049.72,1718.0,244,1962.0,TIER 4,6,5,77162.90000000002,120436.37,0.18109378348433858,43273.47,0.1420256111757858,0.8333333333333334,False,False,False
PRJ-0186,SERVICE,ASIA,CN,3075682.0,4750969.04,96034.04,130945.07,3171716.04,4881914.11,824.0,96,920.0,TIER 3,2,2,1675287.04,1710198.0700000003,0.3503130189236369,34911.03000000001,0.11650485436893204,1.0,False,False,False
PRJ-0187,INSTALL,EUROPE,FR,4815815.0,5233532.35,726185.11,988409.75,5542000.11,6221942.11,1539.0,64,1603.0,TIER 2,0,0,417717.3499999996,679942.0,0.10928131248717131,262224.64,0.04158544509421702,0.0,False,False,True
PRJ-0188,ENERGY,ASIA,CN,2047700.0,3647990.7,414220.45,523942.45,2461920.45,4171933.14,1163.0,3,1166.0,TIER 3,1,1,1600290.7000000002,1710012.69,0.40988497001656166,109722.0,0.0025795356835769563,1.0,False,False,False
PRJ-0189,ENERGY,AFRICA,ZA,2021009.0,2957092.59,155934.1,161348.23,2176943.1,3118440.81,1651.0,222,1873.0,TIER 3,10,2,936083.5899999999,941497.71,0.3019129646395309,5414.130000000005,0.13446396123561477,0.2,False,False,True
PRJ-0190,ENERGY,NORTH AMERICA,US,3632508.0,2938786.95,278757.19,284475.15,3911265.19,3223262.09,1695.0,112,1807.0,TIER 3,1,0,-693721.0499999998,-688003.1000000001,-0.21344931959907737,5717.960000000021,0.06607669616519174,0.0,False,True,True
PRJ-0191,SERVICE,AFRICA,ZA,2178623.0,1893338.41,218640.77,221409.71,2397263.77,2114748.13,1711.0,315,2026.0,TIER 3,8,6,-285284.5900000001,-282515.64000000013,-0.13359304400945382,2768.9400000000023,0.18410286382232613,0.75,False,True,False
PRJ-0192,INSTALL,OCEANIA,NZ,3358788.0,4292118.17,672141.25,740963.77,4030929.25,5033081.94,1123.0,89,1212.0,TIER 3,1,1,933330.1699999999,1002152.6900000004,0.19911312828735714,68822.52000000002,0.0792520035618878,1.0,False,False,False
